split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
4,random,Random,0,40,0,40,35,20,1.0,11,0.55,2.650368935442265,1.1334825417152086,10.380994213509263,3.950784142942239,-1.0384936107254032,0
4,random,Random,1,40,5,45,30,20,1.0,9,0.45,2.426100673523146,0.8802817600816839,10.380994213509263,3.86882010564173,-0.8133375371236274,0
4,random,Random,2,40,10,50,25,20,1.0,8,0.4,1.8510884964402963,0.5344956933963516,10.380994213509263,3.36788478648313,-0.9701520013697905,0
4,random,Random,3,40,15,55,20,20,1.0,9,0.45,2.1960124412062054,0.6758535463960866,10.380994213509263,3.7843141513130734,-0.5275542883600753,0
4,random,Random,4,40,20,60,15,20,1.0,11,0.55,2.3637411186333868,1.350751515840444,10.380994213509263,3.8900490687601414,-0.6036989416197283,0
4,random,Random,5,40,25,65,10,20,1.0,9,0.45,2.243981707031777,0.7734803165490023,10.380994213509263,3.843548934492489,-0.4900522739407309,0
4,random,Random,6,40,30,70,5,20,1.0,6,0.3,2.022232835934226,0.5525872426790732,10.380994213509263,3.8432791774514152,-0.17466042034060875,0
4,random,Random,7,40,35,75,0,20,1.0,5,0.25,1.9758981053696947,0.2759886267792302,10.647422899928179,3.971454849152912,-0.9743078898059949,0
4,gp_m52_pi,GP M52 + PI,0,40,0,40,35,20,1.0,11,0.55,2.650368935442265,1.1334825417152086,10.380994213509263,3.950784142942239,-1.0384936107254032,0
4,gp_m52_pi,GP M52 + PI,1,40,5,45,30,20,1.0,9,0.45,2.4534968331584377,0.8791752603584921,10.380994213509263,3.9119153499534423,-0.6964854536984779,0
4,gp_m52_pi,GP M52 + PI,2,40,10,50,25,20,1.0,8,0.4,2.105499321147705,0.7086056762673092,10.380994213509263,3.782936512744657,-0.22300174628633615,0
4,gp_m52_pi,GP M52 + PI,3,40,15,55,20,20,1.0,6,0.3,1.9817991502481278,0.4814473016700278,10.380994213509263,3.739356238544563,-0.11513129141451542,0
4,gp_m52_pi,GP M52 + PI,4,40,20,60,15,20,1.0,5,0.25,1.9415558353948241,0.5071494493133315,10.380994213509263,3.706408241256506,-0.14528449669015725,0
4,gp_m52_pi,GP M52 + PI,5,40,25,65,10,20,1.0,3,0.15,1.6268887330131698,0.2886674720447111,10.647422899928179,3.5694465513997296,-1.355796555883403,0
4,gp_m52_pi,GP M52 + PI,6,40,30,70,5,20,1.0,6,0.3,2.037018467652996,0.46573524761004137,10.647422899928179,3.9945839835239845,-1.0195209560663812,0
4,gp_m52_pi,GP M52 + PI,7,40,35,75,0,20,1.0,5,0.25,1.9758981053696947,0.2759886267792302,10.647422899928179,3.971454849152912,-0.9743078898059949,0
4,gp_m52_ei,GP M52 + EI,0,40,0,40,35,20,1.0,11,0.55,2.650368935442265,1.1334825417152086,10.380994213509263,3.950784142942239,-1.0384936107254032,0
4,gp_m52_ei,GP M52 + EI,1,40,5,45,30,20,1.0,9,0.45,2.306527714968475,0.7463770846686826,10.380994213509263,3.83574387314738,-0.6550080172272585,0
4,gp_m52_ei,GP M52 + EI,2,40,10,50,25,20,1.0,9,0.45,2.2045090234401234,0.6827025800069624,10.380994213509263,3.76013809492153,-0.5358126311552338,0
